DIST|BLK|CLUST|SCODE|SNAME|MOI|STUID|CSEX|CLANG|CLASS|ASSMNTNAME|PROGNAME|1| 2a       | 2b       | 3a       | 3b       | 4a       | 4b       | 5a       | 5b       | 5c       | 6a       | 6b       | 6c       | 7a       | 7b       | 7c       
 bangalore rural | hosakote | jadigenahalli   |36091| G ULPS CHATRIPALYA             | urdu    |1560453| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36024| G UHPS KHAJI MAKHAN            | urdu    |1558094| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|0|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |35928| G HPS THARABAHALLI             | kannada |1566384| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36013| G LPS VARADAPURA               | kannada |1552343| female | tamil         |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 bangalore rural | hosakote | mugbala         |36223| GLPS MYLAPURA                  | kannada |1560980| female | kannada       |2| 2nd Pretest     | English        |1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0
 bangalore rural | hosakote | hosakote town   |36021| G HPS M. V. EXTN. HOSKOTE      | kannada |1557349| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | t agrahara      |36241| GHPS BAVAPURA                  | kannada |1562252| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|0
 bangalore rural | hosakote | bilanarasapura  |35915| G HPS KARAHALLI                | kannada |1562742| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36201| GHPS SOMAPURA                  | kannada |1559488| male   | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 bangalore rural | hosakote | doddagattinabbe |36207| GKLPS BISNAHALLI               | kannada |1560005| male   | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | t agrahara      |35878| G LPS BETTAHALLI               | kannada |1660269| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1563146| male   | telugu        | 2D            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35933| G LPS CB COLONY                | kannada |1557233| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 bangalore rural | hosakote | mugbala         |36193| GHPS Chikkanahalli             | kannada |1560731| female | kannada       |2| 2nd Pretest     | English        |1|1|1|0|1|1|1|1|1|0|1|1|0|1|0|1
 bangalore rural | hosakote | samethanahalli  |35983| G HPS MUTHASANDRA              | kannada |1552610| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0
 bangalore rural | hosakote | doddanallala    |35954| G LPS APPASANDRA               | kannada |1563083| female | kannada       |2| 2nd Pretest     | English        |1|1|1|0|1|1|1|0|1|1|1|0|0|1|1|1
 bangalore rural | hosakote | mugbala         |36222| GHPS VOLAGERE PURA             | kannada |1560917| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 bangalore rural | hosakote | hosakote town   |36021| G HPS M. V. EXTN. HOSKOTE      | kannada |1557364| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35927| G LPS MARASANDAHALLI           | kannada |1682751| male   | kannada       |2| 2nd Pretest     | English        |1|1|0|1|1|1|0|0|1|1|1|0|0|1|0|0
 bangalore rural | hosakote | devanagundi     |36000| G LPS HANDENAHALLI             | kannada |1660906| female | kannada       |2| 2nd Pretest     | English        |1|0|0|0|0|1|0|1|1|1|1|1|1|1|0|1
 bangalore rural | hosakote | vagata          |36092| G HPS VAGATA                   | kannada |1562018| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 bangalore rural | hosakote | samethanahalli  |35984| G LPS BELLI KERE               | kannada |1559473| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35927| G LPS MARASANDAHALLI           | kannada |1560752| male   | kannada       |2| 2nd Pretest     | English        |1|1|0|1|1|1|1|1|1|0|1|0|0|1|0|0
 bangalore rural | hosakote | nelavagilu      |36073| G UHPS HINIDGANALA             | urdu    |1563008| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |36194|         GLKPS Bilanarasapura   | kannada |1561681| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36016| G LPS AMBEDKER NAGARA          | kannada |1566183| female | urdu          |2| 2nd Pretest     | English        | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          
 bangalore rural | hosakote | alappanahalli   |36131| G HPS KUMBALAHALLI             | kannada |1559007| female | tamil         |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bendiganahalli  |36186| GLPS CHEEMASANDRA              | kannada |1558247| female | kannada       |2| 2nd Pretest     | English        |1|1|1|0|1|0|1|1|1|0|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36082| G UHPS N HOSAHALLI             | urdu    |1561026| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |36072| G HPS HINDIGANALA              | kannada |1562738| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1| NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          
 bangalore rural | hosakote | alappanahalli   |36133| G LPS KALLAHALLI               | kannada |1557243| male   | kannada       |2| 2nd Pretest     | English        | NA          | NA          | NA          | NA          | NA          | NA          | NA          |0|0|0| NA          | NA          | NA          |1| NA          | NA          
 bangalore rural | hosakote | beguru          |35891| G HPS BEGURU                   | kannada |1682295| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35916| G HPS KORATI                   | kannada |1560703| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |36297| GKHPS KATTIGENAHALLI           | kannada |1622864| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
 bangalore rural | hosakote | doddanhulluru   |36195|         GHPS Doddanallurahalli | kannada |1560993| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|1| NA          |0| NA          
 bangalore rural | hosakote | jadigenahalli   |35957| G HPS ATTHIVATTA               | kannada |1558296| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36199| GLPS CHIKKAHULLUR              | kannada |1559386| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1| NA          |1|1|1|1|1|1|1
 bangalore rural | hosakote | kalkunte        |36110| G HPS KALKUNTE AGRAHARA        | kannada |1682128| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |35909| G HPS DALASAGERE               | kannada |1558686| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36201| GHPS SOMAPURA                  | kannada |1559490| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | vagata          |36099| G HPS KANEKAL                  | kannada |1561191| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|0|1|1|1|1|0|0
 bangalore rural | hosakote | hosakote town   |36020| G HPS KURUBARAPETE             | kannada |1559173| male   | kannada       |2| 2nd Pretest     | English        |1|1|0|1|1|1|0|1|1|1|0|0|1|1|1|0
 bangalore rural | hosakote | jadigenahalli   |36297| GKHPS KATTIGENAHALLI           | kannada |1682216| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1
 bangalore rural | hosakote | mugbala         |36210| GKLPS HOSAHALLI                | kannada |1647222| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | sulibele        |36141| G ULPS JANATHA COLONY          | urdu    |1682795| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | t agrahara      |36240| GHPS T AGRAHARA                | kannada |1562215| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35991| G HPS D. HOSAHALLI             | kannada |1568840| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35916| G HPS KORATI                   | kannada |1560694| male   | kannada       |2| 2nd Pretest     | English        |1|0|1|0|0|1|0|0|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35987| G LPS DEVALAPURA               | kannada |1561510| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|0|0|1|1|1|0|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36248| G KGKMS TOWN                   | kannada |1563392| male   | kannada       | 2C            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1
 bangalore rural | hosakote | bilanarasapura  |35927| G LPS MARASANDAHALLI           | kannada |1560744| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36084| G LPS CHOKKASANDRA             | kannada |1560246| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |35963| G LPS GONAKANAHALLI            | kannada |1562131| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |35912| G HPS NELAVAGILU               | kannada |1557495| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1559638| female | kannada       | 2B            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | vagata          |36103| G LPS PARAMANAHALLI            | kannada |1560144| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36021| G HPS M. V. EXTN. HOSKOTE      | kannada |1683032| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
 bangalore rural | hosakote | bilanarasapura  |35926| G LPS AGASARAHALLI             | kannada |1562919| female | kannada       |2| 2nd Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | mugbala         |35943| G LPS CHINANDAHALLI            | kannada |1565004| female | telugu        |2| 2nd Pretest     | English        |1|1|1|0|0|1|0|0|1|1|0|0|0|0|0|0
 bangalore rural | hosakote | mugbala         |36224| GHPS MUGABALA                  | kannada |1561105| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | vagata          |36092| G HPS VAGATA                   | kannada |1562011| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36133| G LPS KALLAHALLI               | kannada |1557248| male   | kannada       |2| 2nd Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | vagata          |36102| G LPS DODDADASARAHALLI         | kannada |1562242| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36225| GHPS KURUBARAHALLI             | kannada |1561255| female | marathi       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1| NA          |0
 bangalore rural | hosakote | nelavagilu      |36072| G HPS HINDIGANALA              | kannada |1562727| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36192| GHPS CG Nabe(chikkagattinabbe) | kannada |1560874| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0
 bangalore rural | hosakote | thavarekere     |35936| G HPS THAVAREKERE              | kannada |1557106| female | telugu        | 2A            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |36089| G UHPS KATTIGENAHALLI          | urdu    |1681950| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36203| GHPS DASARAHALLI               | kannada |1693702| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|0|1|0|0|1|1|0| NA          |0| NA          
 bangalore rural | hosakote | mugbala         |36213| GLPS HALASAHALLI               | kannada |1560611| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36129| G HPS ALAPPANAHALLI            | kannada |1557797| male   | urdu          |2| 2nd Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | t agrahara      |35878| G LPS BETTAHALLI               | kannada |1660276| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35995| G HPS MUTHKURU                 | kannada |1682464| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35931| G LPS YELACHAHALLI             | kannada |1557181| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0
 bangalore rural | hosakote | vagata          |36101| G HPS MAKANAHALLI              | kannada |1562078| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36078| G LPS HALEURU                  | kannada |1682529| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | beguru          |36188| GLPS MUTTUKADAHALLI            | kannada |1558347| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|0|1|1|1|1|1|0|0| NA          | NA          
