DIST|BLK|CLUST|SCODE|SNAME|MOI|STUID|CSEX|CLANG|CLASS|ASSMNTNAME|PROGNAME|1| 2a       | 2b       | 3a       | 3b       | 4a       | 4b       | 5a       | 5b       | 5c       |6| 7a       | 7b       | 8a       | 8b       | 8c       | 9a       | 9b       | 9c       | 9d       | 10a      | 10b      | 10c      
 bangalore rural | hosakote | t agrahara      |36244| GHPS GOLLAHALLI                | kannada |1562343| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1| NA          |1|0| NA          | NA          |1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36195|         GHPS Doddanallurahalli | kannada |1561119| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1|0|1|0| NA          | NA          |1|1|1|0| NA          | NA          | NA          |1|1|1
 bangalore rural | hosakote | hosakote town   |36013| G LPS VARADAPURA               | kannada |1552446| male   | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35902| G HPS MALLIMAKANAPURA          | kannada |1681990| male   | kannada       |4| 4th Pretest     | English        |1|1|0|0|0|0| NA          |0| NA          |0|0| NA          | NA          |1|1|1|0| NA          | NA          | NA          | NA          | NA          | NA          
 bangalore rural | hosakote | nandagudi       |36082| G UHPS N HOSAHALLI             | urdu    |1660265| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bendiganahalli  |36186| GLPS CHEEMASANDRA              | kannada |1558286| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|1|0|0|0|0| NA          | NA          |1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |36061| G LPS ATTURU                   | kannada |1561872| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1|1|1|1|0|0|1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | jadigenahalli   |36107| G LPS BOMMANA BANDE            | kannada |1561898| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36208| GLPS POOJENA AGRAHARA          | kannada |1560152| male   | kannada       |4| 4th Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | hosakote town   |36024| G UHPS KHAJI MAKHAN            | urdu    |1558150| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|0|1|0|1|0|1|0|1|0|1|0|1|1|0|0|1|0|1|0
 bangalore rural | hosakote | devanagundi     |35996| G UHPS MUTHKURU                | urdu    |1564460| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |36802| GULPS SIDDANAHALLI             | urdu    |1683504| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36214| GLPS CHIKKA NALLURAHALLI       | kannada |1560738| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1| NA          | NA          |1|1|1|0| NA          | NA          |1|1|1|1|1| NA          |1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36203| GHPS DASARAHALLI               | kannada |1559750| male   | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1|1|1|0| NA          | NA          |1|1|1| NA          | NA          | NA          | NA          |1|1|1
 bangalore rural | hosakote | mugbala         |36224| GHPS MUGABALA                  | kannada |1561205| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36087| GULPS THIRTHAHALLI             | urdu    |1682851| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|0|1|1|1|0|1|1|1|1|1|1|1|1|0|1|0
 bangalore rural | hosakote | doddanhulluru   |36231| GULPS CHIKKAHULLUR             | urdu    |1561627| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1| NA          |1|1|1|1|1| NA          | NA          |1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36248| G KGKMS TOWN                   | kannada |1563410| male   | telugu        | 4C            | 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|0|1|1|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36124| G HPS SONNAHALLIPURA           | kannada |1557795| female | kannada       |4| 4th Pretest     | English        |1|0|0| NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          |1|1|1|1| NA          | NA          | NA          |1|1|1
 bangalore rural | hosakote | hosakote town   |36248| G KGKMS TOWN                   | kannada |1563270| male   | tamil         | 4B            | 4th Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | alappanahalli   |36132| G LPS CHOWLU THOTA             | kannada |1552792| female | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36078| G LPS HALEURU                  | kannada |1557057| female | telugu        |4| 4th Pretest     | English        |1|0|0|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | vagata          |36104| G HPS KHAJI HOSAHALLI          | kannada |1564781| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |36273| GLPS BANDAHALLI                | kannada |1645474| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1| NA          |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36130| G LPS UPPARAHALLI              | kannada |1557490| male   | kannada       |4| 4th Pretest     | English        |1|1|1| NA          | NA          | NA          | NA          |1|0|1|0| NA          | NA          |1|1|1| NA          | NA          | NA          | NA          |1|1|1
 bangalore rural | hosakote | hosakote town   |36248| G KGKMS TOWN                   | kannada |1563373| female | urdu          | 4D            | 4th Pretest     | English        |1|1|1|1|0|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | kalkunte        |36115| G HPS BAGURU                   | kannada |1561318| female | kannada       |4| 4th Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | bilanarasapura  |35921| G UHPS BOYS BNPURA             | urdu    |1682930| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36203| GHPS DASARAHALLI               | kannada |1559745| female | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1|1|1|0| NA          | NA          |1|1|1|0| NA          |0|0|1|1|1
 bangalore rural | hosakote | kalkunte        |36111| G LPS AREHALLI                 | kannada |1557005| male   | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bendiganahalli  |36028| G LPS DYAVASANDRA              | kannada |1558613| female | kannada       |4| 4th Pretest     | English        |1|1|1|0|0| NA          | NA          |0|0|0| NA          | NA          | NA          |1|1|1| NA          |0|1| NA          |1|1|1
 bangalore rural | hosakote | bendiganahalli  |36185| GHPS E - HOSAHALLI             | kannada |1558176| male   | kannada       |4| 4th Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | jadigenahalli   |35958| G HPS SOLURU                   | kannada |1562239| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|0|0|0|0|1|1|0|0|0|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |36223| GLPS MYLAPURA                  | kannada |1692729| male   | kannada       |4| 4th Pretest     | English        |1|0|0|1|1|0|0|1|1|0| NA          |1|1|1|1|1|1| NA          | NA          | NA          |1|1|1
 bangalore rural | hosakote | alappanahalli   |36132| G LPS CHOWLU THOTA             | kannada |1552789| male   | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35975| G HPS THIRUMALA SHETTIHALLI    | kannada |1682747| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36208| GLPS POOJENA AGRAHARA          | kannada |1560133| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | t agrahara      |36238| GUHPS THAMMARASANAHALLI        | urdu    |1562180| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36053| G LPS GANJARLAHALLI            | kannada |1558486| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1| NA          | NA          |1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35916| G HPS KORATI                   | kannada |1560727| female | kannada       |4| 4th Pretest     | English        |1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1| NA          |0|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35977| G HPS BHODHANA HOSAHALLI       | kannada |1556882| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36226| GLPS GANAGALU                  | kannada |1561380| male   | kannada       |4| 4th Pretest     | English        |1|0|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36211| GKLPS BHAKTARAHALLI            | kannada |1560551| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | bendiganahalli  |36070| GHPS ITTASANDRA                | kannada |1561934| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|1|1|1|1|1|0|0|1|1|1|1|0|0|0|1|1|1
 bangalore rural | hosakote | nelavagilu      |36072| G HPS HINDIGANALA              | kannada |1562776| male   | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35888| G HPS E. MUTHASANDRA           | kannada |1682259| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36003| G HPS JINNAGARA                | kannada |1560642| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |36072| G HPS HINDIGANALA              | kannada |1562765| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35991| G HPS D. HOSAHALLI             | kannada |1568881| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36081| G HPS N.HOSAHALLI              | kannada |1558867| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36189| GHPS SHIVANAPURA               | kannada |1683272| female | kannada       |4| 4th Pretest     | English        |1|1|0|0|0|0|1|1|1|0|0|0|0|1|1|1|0|0|0|1|0|0|1
 bangalore rural | hosakote | samethanahalli  |35980| G LPS HAROHALLI                | kannada |1559867| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | t agrahara      |36240| GHPS T AGRAHARA                | kannada |1562260| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35997| G LPS YADAGONDANAHALLI         | kannada |1660874| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|0|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36020| G HPS KURUBARAPETE             | kannada |1682966| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|1|1
 bangalore rural | hosakote | samethanahalli  |35975| G HPS THIRUMALA SHETTIHALLI    | kannada |1559916| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36227| GHPS KANNURHALLI               | kannada |1561480| male   | kannada       |4| 4th Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | nandagudi       |36076| G HPS NANDAGUDI                | kannada |1559000| female | kannada       |4| 4th Pretest     | English        |1|1|1|0|1|1|1|0|1|1| NA          |1|1|1|1|1|1|1|1|0|1|1|1
 bangalore rural | hosakote | devanagundi     |35999| G UHPS MEDIMALLASADNRA         | urdu    |1566323| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1| NA          | NA          |1|1|1
 bangalore rural | hosakote | t agrahara      |36244| GHPS GOLLAHALLI                | kannada |1562336| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|0|1|1|1|0|0| NA          |1|0|1|1|1|1| NA          |1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35973| G LPS KORALURU                 | kannada |1660786| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|0|0|1|1|1
 bangalore rural | hosakote | hosakote town   |36023| G UHPS HOSAKOTE                | urdu    |1563204| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36189| GHPS SHIVANAPURA               | kannada |1558440| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|0|1|0|0|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35987| G LPS DEVALAPURA               | kannada |1660193| female | kannada       |4| 4th Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | devanagundi     |35988| G LPS LINGADHEELAMALLASANDRA   | kannada |1560117| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | kalkunte        |36111| G LPS AREHALLI                 | kannada |1682282| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35939| G HPS HETTAKKI                 | kannada |1560213| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|0|1|1|1
 bangalore rural | hosakote | thavarekere     |35937| G LPS LINGAPURA                | kannada |1557030| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | kalkunte        |36114| G HPS THIRUVARANGA             | kannada |1561390| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36024| G UHPS KHAJI MAKHAN            | urdu    |1558148| female | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0|1|0|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36024| G UHPS KHAJI MAKHAN            | urdu    |1558155| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|0|1|1|1|1
