School_code|School_name|District_name
29200911004|R.S.D.C ACADEMY OF MANAGEMENT AND SCIENCE|BANGALORE                                         
29200911101|SUNSHINE ENGLISH HIGH SCHOOL|BANGALORE                                         
29200911201|BRIGHT FUTURE ENGLISH HIGH SCHOOL|BANGALORE                                         
29200911301|BRILLIANT HIGH SCHOOL|BANGALORE                                         
29200911302|MOUNT CARMEL HIGH SCHOOL|BANGALORE                                         
29200911303|CAMBRIDGE PUBLIC SCHOOL HSR LAYOUT BANGALORE (S3)|BANGALORE                                         
29200911304|CAMBRIDGE HIGH SCHOOL|BANGALORE                                         
29200911305|SVR PU COLLEGE|BANGALORE                                         
29200911306|CAMBRIDGE PU COLLEGE|BANGALORE                                         
29200911307|VIJAYA BHARATHI PU COLLEGE|BANGALORE                                         
29200911308|FREEDOM INTERNATIONAL SCHOOL|BANGALORE                                         
29200911309|CHINMAY VIDYA MANDIRA HIGH SCHOOL|BANGALORE                                         
29200911501|INDIRA CONVENT,#10 OLD POST OFFICE BOARD, 2ND CROSS THAVAREKERE, BTM 1ST STAGE, BANGALORE(S3)|BANGALORE                                         
29200911503|ST MARYNAS HIGH SCHOOL NG PALYA|BANGALORE                                         
29200911701|SRI RAMAKRISHNA HIGH SCHOOL.HALASURU BANGALORE(S3)|BANGALORE                                         
29200911702|ST ANNES GIRLS HIGH SCHOOL|BANGALORE                                         
29200911801|S.M.HIGH SCHOOL, BEHIND PETROL BUNK, KANAKAPURA MAIN ROAD YELACHENAHALLI BANGALORE(S3)|BANGALORE                                         
29200911802|JYOTHY KENDRIYA VIDYALAYA(STATE)|BANGALORE                                         
29200911803|JYOTHY KENDRIYA VIDYALAYA(CBSE)|BANGALORE                                         
29200912001|AMC AMERICAN PU COLLEGE|BANGALORE                                         
29210100501|G HS YELEKYATHANAHALLI|BANGALORE RURAL                                   
29210100801|SRI MANJUNATHA HS MARALAKUNTE|BANGALORE RURAL                                   
29210101301|DR.AMBEDKAR HS HEGGUNDA|BANGALORE RURAL                                   
29210101501|SRI ATHMARAMA HS NARASIPURA|BANGALORE RURAL                                   
29210101701|G HS DEVARAHOSAHALLI|BANGALORE RURAL                                   
29210102901|SRI MADAKARI HS NIDAVANDA|BANGALORE RURAL                                   
29210103201|CVG RURAL HS DABASPET|BANGALORE RURAL                                   
29210103202|GEETHA ENGLISH HS DABASPET|BANGALORE RURAL                                   
29210103203|CVG COMPOSITE PU COLLEGE, DABASPET, NELAMANGALA|BANGALORE RURAL                                   
29210103204|SHUTTARIA PRE-UNIVERSITY COLLEGE|BANGALORE RURAL                                   
29210104701|SRI  RVK HS BILLANAKOTE|BANGALORE RURAL                                   
29210105001|SRI SHIVAGANGA HS SHIVAGANGE|BANGALORE RURAL                                   
29210105002|SRI SHIVAGANGE COMPOSITE PU COLLEGE, SHIVAGANGE, NELAMANGALA|BANGALORE RURAL                                   
29210105501|SRI VISHWARADHYA DESHIKENDRA RURAL HS NELAMANGALA|BANGALORE RURAL                                   
29210106001|G CHS MARAGONDANAHALLI|BANGALORE RURAL                                   
29210107501|G HS MANNE|BANGALORE RURAL                                   
29210109001|G CHS DODDABELE|BANGALORE RURAL                                   
29210109601|G HS BYRANAYAKANAHALLI|BANGALORE RURAL                                   
29210110301|G PUC THYAMAGONDLU|BANGALORE RURAL                                   
29210110302|TKKMHSG  HS THYAMAGONDLU|BANGALORE RURAL                                   
29210110303|GOVERNMENT PU COLLEGE, THYAMAGONDLU, NELAMANGALA|BANGALORE RURAL                                   
29210111201|SRI JAGADGURU REVANASIDDESHWARA RURAL HS KULUVANAHALLI|BANGALORE RURAL                                   
29210111501|SLN  HS AREBOMMANAHALLI|BANGALORE RURAL                                   
29210113101|SRI KARITHIMMARAYASWAMI HS T.BEGURU|BANGALORE RURAL                                   
29210113501|G CHS BARADI MANDIGERE|BANGALORE RURAL                                   
29210114001|SRI BYLANJANEYASWAMI HS BHYRASHETTIHALLI|BANGALORE RURAL                                   
29210114002|SREE BYLANJENAIAHSWAMY COMPOSITE PU COLLEGE, BYRASHETTIHALLI, NELAMANGALA|BANGALORE RURAL                                   
29210115201|THOMAS MEMORIAL ENGLISH HS VAJARAHALLI|BANGALORE RURAL                                   
29210115301|SRI MARUTHI HS ARISINAKUNTE|BANGALORE RURAL                                   
29210115302|KANVA PUBLIC HS ARISINAKUNTE|BANGALORE RURAL                                   
29210115303|KANVA COMPOSITE PRE-UNIVERSITY COLLEGE|BANGALORE RURAL                                   
29210115701|SRI SHARADA VIDYAMANDIRA HS BASAVANAHALLI|BANGALORE RURAL                                   
29210116601|SRI YOGANARASIMHASWAMI RES. HS MADALAKOTE|BANGALORE RURAL                                   
29210118801|G HS YANTAGANAHALLI|BANGALORE RURAL                                   
29210118802|GOVERNMENT PU COLLEGE, YANTAGANAHALLI, NELAMANGALA|BANGALORE RURAL                                   
29210120001|G HS SOLADEVANAHALLI|BANGALORE RURAL                                   
29210120801|G PUC NELAMANGALA TOWN|BANGALORE RURAL                                   
29210120802|SRI MANJUNATHA GIRLS HS -SRI SIDDAGANGA BRANCH,NELAMANGALA|BANGALORE RURAL                                   
29210120803|SRI SRINIVASA MEMORIAL HS NELAMANGALA|BANGALORE RURAL                                   
29210120804|VISHAL ENGLISH HS NELAMANGALA|BANGALORE RURAL                                   
29210120805|SRI BHYRAVESHWARA HS  NELMAMGALA|BANGALORE RURAL                                   
29210120806|VIJAYA HS NELAMANGALA|BANGALORE RURAL                                   
29210120807|VINNAYAKA VIDYANIKETHANA NELAMANGALA|BANGALORE RURAL                                   
29210120808|SRI BASAVESHWARA ENGLISH HS NELAMANGALA|BANGALORE RURAL                                   
29210120809|SUNRISE ENGLISH HS  NELAMANGALA|BANGALORE RURAL                                   
29210120810|PRIYADARSHINI HS NELAMANGALA|BANGALORE RURAL                                   
29210120811|EBENEZER ST. THOMAS ENGLISH HS NELAMANGALA|BANGALORE RURAL                                   
29210120812|JNANAVAHINI VIDYAKENDRA NELAMANGALA|BANGALORE RURAL                                   
29210120813|SRI BASAVESHWARA WOMENS PU COLLEGE, NELAMANGALA|BANGALORE RURAL                                   
29210120814|GOVERNMENT PU COLLEGE, NELAMANGALA|BANGALORE RURAL                                   
29210120815|PRIYADARSHINI PU COLLEGE, SUBASHNAGAR, NELAMANGALA|BANGALORE RURAL                                   
29210120816|SRI MURALI PU COLLEGE, SUBASHNAGAR, NELAMANGALA|BANGALORE RURAL                                   
29210120817|SRI BASAVESHWARA PU COLLEGE, GANESHGUDI, NELAMANGALA|BANGALORE RURAL                                   
29210120818|DIVYA JYOTHI PU COLLEGE, CHIKKANNA LAYOUT, NELAMANGALA|BANGALORE RURAL                                   
29210120819|M E S PUBLIC HIGH SCHOOL|BANGALORE RURAL                                   
29210120821|MAGADI KEMPEGOWDA VIDYALAYA (R) HIGH SCHOOL|BANGALORE RURAL                                   
29210120822|B P INDIAN HIGH SCHOOL|BANGALORE RURAL                                   
29210120823|SRI SIDDALINGESWARASECONDARY SCHOOL|BANGALORE RURAL                                   
29210120824|G JC THYAMAGONDLU|BANGALORE RURAL                                   
29210120825|SRI BYRAVESWARA HIGH SCHOOL|BANGALORE RURAL                                   
29210200501|SRI ARAVINDA HS AROODI|BANGALORE RURAL                                   
29210200901|G CHS HOSAHALLI|BANGALORE RURAL                                   
29210201601|SRI THONTADARYA HS KHANI MUTT, SONNENAHALLI|BANGALORE RURAL                                   
29210203101|DR.AMBEDKAR HS SASALU|BANGALORE RURAL                                   
29210204401|G CHS CHANNAVEERNAHALLI|BANGALORE RURAL                                   
29210208201|G HS TUBAGERE|BANGALORE RURAL                                   
29210208202|SLRS HS TUBAGERE|BANGALORE RURAL                                   
29210208203|SRI GURURAGHAVENDRA VIDYANIKETHAN  ENGLISH HS LAKKASANDRA|BANGALORE RURAL                                   
29210208204|GOVERNMENT COMPOSITE PU COLLEGE, TUBAGERE, DODDABALLAPURA|BANGALORE RURAL                                   
29210208701|G HS MELEKOTE|BANGALORE RURAL                                   
29210208702|SRI JAGADGURU CHANDRASHEKARANATHA SWAMINI RURAL ENGLISH HS  MELEKOTE CROSS|BANGALORE RURAL                                   
29210210701|BINDU HS KANTANAKUNTE|BANGALORE RURAL                                   
29210211201|SRI MARUTHI HS RAJAGHATTA|BANGALORE RURAL                                   
29210211501|SRI MANJUNATHA HS KONAGHATTA|BANGALORE RURAL                                   
29210211502|GOVERNMENT INDEPENDENT JUNIOR COLLEGE, KONAGATTA, DODDABALLAPURA|BANGALORE RURAL                                   
29210211503|G UHS KONAGHATTA|BANGALORE RURAL                                   
29210213201|GNANAGANGA HS KODIGEHALLI|BANGALORE RURAL                                   
29210213202|SRI DEVARAJA URS INTERNATIONAL RESIDENTIAL SCHOOL KODIGEHALLI|BANGALORE RURAL                                   
29210213203|MARUTHI HS KODIGEHALLI|BANGALORE RURAL                                   
29210213701|G CHS ARALUMALLIGE|BANGALORE RURAL                                   
29210215201|G HS BASHETTIHALLI|BANGALORE RURAL                                   
29210215202|JAWAHAR NAVODAYA VIDYALAYA, BASHETTIHALLI|BANGALORE RURAL                                   
29210215601|G CHS KADATHIPPURU|BANGALORE RURAL                                   
29210216801|G CHS HANABE|BANGALORE RURAL                                   
29210217401|G HS SAKKAREGOLLAHALLI|BANGALORE RURAL                                   
29210218001|SATHISHCHANDRA MEMORIAL HS  KOLIGERE|BANGALORE RURAL                                   
29210218002|LAKSHMAMMA PU COLLEGE, KOLIGERE, DODDABALLAPURA|BANGALORE RURAL                                   
29210219001|G CHS DODDABELAVANGALA|BANGALORE RURAL                                   
29210219002|GOVERNMENT PU COLLEGE DODDABELAVANGALA, DODDABALLAPURA|BANGALORE RURAL                                   
29210219701|G CHS HULIKUNTE|BANGALORE RURAL                                   
29210222201|SRI RAMA HS KADANUR GATE|BANGALORE RURAL                                   
29210222301|SRI RANGANATHA HS MALLOHALLI|BANGALORE RURAL                                   
29210222801|SRI SIDDAGANGA RURAL HS  PURUSHANAHALLI|BANGALORE RURAL                                   
29210224001|G PUC KANASAVADI|BANGALORE RURAL                                   
29210224002|NETHAJI HS  KANASAVADI|BANGALORE RURAL                                   
29210224003|GOVERNMENT PU COLLEGE, KANASAVADI, DODDABALLAPURA|BANGALORE RURAL                                   
29210224801|G PUC DODDABALLAPURA|BANGALORE RURAL                                   
29210224802|G TELUGU HS DODDABALLAPURA|BANGALORE RURAL                                   
29210224803|G HS ARALUMALLIGE GATE|BANGALORE RURAL                                   
29210224804|SRI SHARADA GIRLS HS  SHANTHINAGARA,DODDABALLAPURA|BANGALORE RURAL                                   
29210224805|BSA HS ROJIPURA EXTN.|BANGALORE RURAL                                   
29210224806|KONGADIYAPPA HS DODDABALLAPURA TOWN|BANGALORE RURAL                                   
29210224807|MABL  HS DODDABALLAPURA|BANGALORE RURAL                                   
29210224808|SWAMI VIVEKANANDA ENGLISH HS DODDABALLAPURA TOWN|BANGALORE RURAL                                   
29210224809|NIVEDITHA ENGLISH HS  DODDABALLAPURA|BANGALORE RURAL                                   
29210224810|SRI MAHAVEER JAIN  HS ROJIPURA|BANGALORE RURAL                                   
29210224811|CARMEL JYOTHI HS  ROJIPURA|BANGALORE RURAL                                   
29210224812|LAVANYA HS DODDABALLAPURA|BANGALORE RURAL                                   
29210224813|NALANDA HS DODDABALLAPURA TOWN|BANGALORE RURAL                                   
29210224814|SRI NAVARATHNA KANNADA HS DODDABALLAPURA TOWN|BANGALORE RURAL                                   
29210224815|SARASWATHI HS  DEVARAJANAGARA, DODDABALLAPURA TOWN|BANGALORE RURAL                                   
29210224816|SRI DEVARAJA URS INTERNATIONAL RES. HS KODIGEHALLI DBPURA TOWN|BANGALORE RURAL                                   
29210224817|SWAMI VIVEKANANDA KANNADA HS CHIKKAPET, DODDABALLAPURA TOWN|BANGALORE RURAL                                   
