 district |   block   |       cluster       | school_code |           school_name            |  assessment_name  | start_date |  end_date  | question_seq |                                                                  question                                                                   | answerscore 
 gadag    | mundaragi | mundaragi city west |36825| GLPS RAMENAHALLI M.S(MUNDARAGI   | School Assessment | 2013-06-06 | 2014-05-30 |125| 31.Class8-Boys-ST                                                                                                                           |0
 gadag    | mundaragi | mundaragi city west |36825| GLPS RAMENAHALLI M.S(MUNDARAGI   | School Assessment | 2013-06-06 | 2014-05-30 |126| 31.Class8-Girls-Others                                                                                                                      |0
 gadag    | mundaragi | mundaragi city west |36825| GLPS RAMENAHALLI M.S(MUNDARAGI   | School Assessment | 2013-06-06 | 2014-05-30 |127| 31.Class8-Boys-Others                                                                                                                       |0
 gadag    | mundaragi | mundaragi city west |36825| GLPS RAMENAHALLI M.S(MUNDARAGI   | School Assessment | 2013-06-06 | 2014-05-30 |128| 31.Class8-Girls-Minorities                                                                                                                  |0
 gadag    | mundaragi | mundaragi city west |36825| GLPS RAMENAHALLI M.S(MUNDARAGI   | School Assessment | 2013-06-06 | 2014-05-30 |129| 31.Class8-Boys-Minorities                                                                                                                   |0
 gadag    | mundaragi | mundaragi city west |36825| GLPS RAMENAHALLI M.S(MUNDARAGI   | School Assessment | 2013-06-06 | 2014-05-30 |130| 31.Class8-Girls-Total                                                                                                                       |0
 gadag    | mundaragi | mundaragi city west |36825| GLPS RAMENAHALLI M.S(MUNDARAGI   | School Assessment | 2013-06-06 | 2014-05-30 |131| 31.Class8-Boys-Total                                                                                                                        |0
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |1| 3. School Building (Own=1, Rented=2, others (specify) =3)                                                                                   |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |2| 4. School Building (Pakka=1, Semi pakka=2, Kachcha = 3, Other (specify) =4                                                                  |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |3| 6. Number of Classrooms in school building: (specify the rooms)                                                                             |4
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |4| 7. Is there separate ring for each period/class  (Yes=1,No=2)                                                                               |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |5| 8. Is there electricity connection in the school? (Yes=1,No=2)                                                                              |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |6| 9. Number of teachers (including HM) –Sanctioned                                                                                            |3
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |7| 10. Number of teachers(including HM) –working                                                                                               |3
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |8| 11. Number of teachers(including HM) –Present on the day of data collection                                                                 |3
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |9| 12. Does HM present on the day of data collection? (1=Yes, 2=No)                                                                            |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |10| 13. Number of female teachers(including HM)-actually working                                                                                |2
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |11| 14. Number of school working days (As per school record from 2011 – till today)                                                             |235
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |12| 15. Does school has boundary/compound wall (Yes=1,No=2)                                                                                     |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |13| 16. Is there a Mid –Day Meal scheme in the school? (Yes=1,No=2)                                                                             |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |14| 17. Is there a separate store room available? (Yes=1,No=2)                                                                                  |2
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |15| 18. Does the school has Radio programme? (Yes=1,No=2)                                                                                       |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |16| 19. Have they displayed timetable of Radio programme in the office room?    (Yes=1,No=2)                                                    |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |17| 20. Does the school has EDUSAT programme? (Yes=1,No=2)                                                                                      |2
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |18| 21. Is there a separate Library room available? (Yes=1,No=2)                                                                                |2
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |19| 22. Is there a separate room for Laboratory available? (Yes=1,No=2)                                                                         |2
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |20| 23. What type of drinking water source is available in the School?     (Tap=1, Overhead Tank=2,Tank=3,Hand-pump=4,Well=5,Other (Specify)=6) |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |21| 24. Play Ground, Sports and Games Facilities available (Yes=1,No=2)                                                                         |1
 gadag    | mundaragi | mundaragi city west |36876| GLPS BYALAWADAGI(MUNDARAGI)      | School Assessment | 2013-06-06 | 2014-05-30 |22| 25. Separate classroom for each class (Each class functioning in separate classroom) (Available 1=Yes, 2=No)                                |1
